transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status
TXN7635,2025-02-14 10:00:39,U1402,Authority,N/A,0.0,0.0,0.0,19,Medium,RSA,1,Slice_C,Failed
TXN9761,2025-02-14 10:55:03,U6792,Dealer,Sell,45.87,35.63,1634.35,20,Medium,RSA,1,Slice_B,Pending
TXN1786,2025-02-14 10:19:09,U4659,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_C,Success
TXN8113,2025-02-14 10:44:09,U3315,Dealer,Buy,98.67,36.9,3640.92,19,High,TDKE,1,Slice_B,Success
TXN1305,2025-02-14 10:23:14,U5400,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_A,Failed
TXN7251,2025-02-14 10:01:19,U3950,Authority,N/A,0.0,0.0,0.0,25,Medium,RSA,1,Slice_B,Failed
TXN6424,2025-02-14 10:39:55,U3328,Dealer,Sell,44.48,35.07,1559.91,17,Medium,AES,1,Slice_A,Failed
TXN8369,2025-02-14 10:18:44,U6771,Dealer,Buy,57.9,31.76,1838.9,22,Medium,RSA,1,Slice_B,Success
TXN5976,2025-02-14 10:20:43,U5178,Dealer,Buy,70.27,37.68,2647.77,12,Medium,AES,1,Slice_C,Success
TXN9390,2025-02-14 10:22:28,U8182,Supplier,Buy,80.01,34.68,2774.75,14,Medium,RSA,1,Slice_A,Success
TXN9661,2025-02-14 10:48:49,U4568,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_C,Failed
TXN1262,2025-02-14 10:00:53,U3596,Supplier,Buy,67.81,35.37,2398.44,30,Medium,AES,1,Slice_A,Pending
TXN7545,2025-02-14 10:49:27,U2284,Supplier,Buy,81.05,38.97,3158.52,10,High,TDKE,1,Slice_B,Pending
TXN7606,2025-02-14 10:50:11,U1074,Authority,N/A,0.0,0.0,0.0,24,Medium,AES,1,Slice_A,Success
TXN7194,2025-02-14 10:29:09,U6199,Authority,N/A,0.0,0.0,0.0,24,Medium,AES,1,Slice_C,Pending
TXN3120,2025-02-14 10:50:10,U7054,Supplier,Sell,59.71,37.55,2242.11,11,Low,RSA,0,Slice_B,Failed
TXN1680,2025-02-14 10:42:52,U5924,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_A,Failed
TXN4810,2025-02-14 10:39:12,U7543,Dealer,Buy,77.19,33.77,2606.71,17,Low,AES,0,Slice_C,Success
TXN5218,2025-02-14 10:20:05,U9700,Supplier,Buy,22.37,37.11,830.15,30,Medium,AES,1,Slice_A,Failed
TXN4652,2025-02-14 10:59:06,U2257,Supplier,Buy,11.99,30.17,361.74,24,High,TDKE,1,Slice_C,Success
TXN5775,2025-02-14 10:48:09,U9632,Authority,N/A,0.0,0.0,0.0,20,Low,RSA,0,Slice_A,Success
TXN6880,2025-02-14 10:04:14,U9447,Authority,N/A,0.0,0.0,0.0,29,Low,AES,0,Slice_A,Pending
TXN6222,2025-02-14 10:04:48,U3938,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Failed
TXN5120,2025-02-14 10:23:41,U5478,Dealer,Buy,27.94,34.96,976.78,21,High,TDKE,1,Slice_B,Failed
TXN9051,2025-02-14 10:51:23,U6039,Dealer,Sell,12.13,38.03,461.3,14,High,TDKE,1,Slice_C,Success
TXN1750,2025-02-14 10:56:01,U4276,Authority,N/A,0.0,0.0,0.0,16,Low,AES,0,Slice_C,Failed
TXN1909,2025-02-14 10:30:15,U9329,Supplier,Sell,50.18,33.33,1672.5,5,High,TDKE,1,Slice_B,Success
TXN6221,2025-02-14 10:33:03,U7287,Authority,N/A,0.0,0.0,0.0,6,Low,AES,0,Slice_B,Pending
TXN4423,2025-02-14 10:14:49,U7374,Dealer,Sell,26.27,32.53,854.56,13,High,TDKE,1,Slice_B,Success
TXN8119,2025-02-14 10:50:08,U4668,Dealer,Sell,49.31,37.09,1828.91,25,Medium,AES,1,Slice_C,Pending
TXN4966,2025-02-14 10:28:26,U5943,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_B,Failed
TXN3653,2025-02-14 10:47:28,U8366,Authority,N/A,0.0,0.0,0.0,16,Low,RSA,0,Slice_B,Success
TXN1985,2025-02-14 10:52:03,U7337,Dealer,Sell,88.34,33.91,2995.61,7,Medium,RSA,1,Slice_A,Failed
TXN7190,2025-02-14 10:20:55,U1420,Authority,N/A,0.0,0.0,0.0,6,High,TDKE,1,Slice_C,Failed
TXN3540,2025-02-14 10:22:21,U7755,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_C,Pending
TXN7989,2025-02-14 10:56:35,U3071,Supplier,Buy,66.33,39.64,2629.32,20,Medium,RSA,1,Slice_B,Pending
TXN5271,2025-02-14 10:00:00,U3196,Dealer,Sell,94.5,34.71,3280.1,8,Medium,RSA,1,Slice_A,Success
TXN8400,2025-02-14 10:18:36,U1106,Dealer,Buy,47.63,33.56,1598.46,25,Medium,RSA,1,Slice_A,Failed
TXN4649,2025-02-14 10:45:34,U7167,Supplier,Sell,44.96,34.54,1552.92,29,Medium,RSA,1,Slice_C,Pending
TXN1227,2025-02-14 10:15:59,U5996,Authority,N/A,0.0,0.0,0.0,25,Low,AES,0,Slice_C,Pending
TXN6918,2025-02-14 10:42:20,U6865,Supplier,Buy,45.94,32.98,1515.1,10,High,TDKE,1,Slice_C,Success
TXN5292,2025-02-14 10:29:54,U1550,Supplier,Sell,89.69,34.95,3134.67,17,Medium,AES,1,Slice_C,Failed
TXN1183,2025-02-14 10:04:38,U8675,Supplier,Buy,85.13,30.62,2606.68,12,Low,RSA,0,Slice_C,Success
TXN9510,2025-02-14 10:30:46,U2028,Supplier,Buy,34.43,39.72,1367.56,29,Medium,AES,1,Slice_A,Success
TXN8637,2025-02-14 10:48:56,U4933,Authority,N/A,0.0,0.0,0.0,15,Medium,RSA,1,Slice_A,Pending
TXN1994,2025-02-14 10:10:38,U5252,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_B,Failed
TXN7951,2025-02-14 10:35:11,U9604,Supplier,Buy,58.53,34.51,2019.87,11,Medium,AES,1,Slice_B,Success
TXN6035,2025-02-14 10:29:58,U8624,Dealer,Buy,41.59,35.5,1476.45,11,Medium,AES,1,Slice_B,Pending
TXN3008,2025-02-14 10:57:16,U7613,Dealer,Buy,76.65,32.12,2462.0,20,High,TDKE,1,Slice_A,Failed
TXN9643,2025-02-14 10:49:19,U9114,Dealer,Buy,36.26,36.99,1341.26,11,High,TDKE,1,Slice_C,Failed
TXN2922,2025-02-14 10:27:09,U7965,Supplier,Buy,48.18,33.11,1595.24,26,Low,RSA,0,Slice_C,Failed
TXN9938,2025-02-14 10:35:41,U8071,Supplier,Sell,25.51,37.37,953.31,21,High,TDKE,1,Slice_A,Pending
TXN8609,2025-02-14 10:38:52,U3971,Dealer,Sell,54.46,36.52,1988.88,22,Medium,RSA,1,Slice_A,Failed
TXN8468,2025-02-14 10:06:59,U7429,Supplier,Buy,67.41,35.19,2372.16,23,Medium,RSA,1,Slice_C,Success
TXN6471,2025-02-14 10:31:08,U9794,Supplier,Buy,27.31,33.15,905.33,9,Low,AES,0,Slice_A,Failed
TXN4098,2025-02-14 10:19:57,U2149,Dealer,Sell,31.53,33.41,1053.42,9,Medium,RSA,1,Slice_A,Success
TXN6666,2025-02-14 10:59:47,U6155,Authority,N/A,0.0,0.0,0.0,10,High,TDKE,1,Slice_A,Failed
TXN2855,2025-02-14 10:56:25,U6459,Dealer,Sell,18.29,36.04,659.17,5,Medium,AES,1,Slice_B,Pending
TXN8735,2025-02-14 10:44:35,U8003,Authority,N/A,0.0,0.0,0.0,24,High,TDKE,1,Slice_A,Success
TXN2592,2025-02-14 10:54:09,U7409,Supplier,Sell,31.94,31.96,1020.8,17,Medium,AES,1,Slice_B,Pending
TXN1132,2025-02-14 10:58:23,U4652,Supplier,Buy,31.88,39.18,1249.06,28,Low,AES,0,Slice_C,Success
TXN1541,2025-02-14 10:06:50,U3629,Supplier,Sell,72.83,34.51,2513.36,29,Low,AES,0,Slice_B,Failed
TXN6868,2025-02-14 10:57:57,U8356,Supplier,Buy,30.92,37.03,1144.97,20,High,TDKE,1,Slice_B,Pending
TXN9730,2025-02-14 10:44:54,U3063,Supplier,Buy,26.79,30.67,821.65,13,High,TDKE,1,Slice_B,Pending
TXN7076,2025-02-14 10:26:30,U4161,Supplier,Sell,65.45,35.16,2301.22,30,High,TDKE,1,Slice_B,Failed
TXN8103,2025-02-14 10:16:03,U7870,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_C,Pending
TXN9319,2025-02-14 10:59:49,U2918,Dealer,Sell,93.78,31.94,2995.33,9,Medium,RSA,1,Slice_A,Failed
TXN3287,2025-02-14 10:43:15,U1444,Supplier,Buy,34.73,38.68,1343.36,23,Medium,AES,1,Slice_C,Failed
TXN3296,2025-02-14 10:51:37,U2251,Dealer,Buy,33.97,32.63,1108.44,11,Low,RSA,0,Slice_A,Pending
TXN8918,2025-02-14 10:36:57,U3776,Dealer,Buy,55.24,31.34,1731.22,8,High,TDKE,1,Slice_A,Success
TXN4531,2025-02-14 10:34:55,U3474,Authority,N/A,0.0,0.0,0.0,23,Low,AES,0,Slice_C,Failed
TXN1670,2025-02-14 10:07:09,U7047,Dealer,Sell,65.95,39.4,2598.43,20,Medium,AES,1,Slice_B,Failed
TXN1997,2025-02-14 10:49:21,U7361,Authority,N/A,0.0,0.0,0.0,6,High,TDKE,1,Slice_A,Pending
TXN1504,2025-02-14 10:00:25,U6353,Authority,N/A,0.0,0.0,0.0,27,Medium,RSA,1,Slice_C,Success
TXN2298,2025-02-14 10:54:52,U4286,Dealer,Sell,29.01,32.4,939.92,5,Medium,RSA,1,Slice_B,Success
TXN4043,2025-02-14 10:06:59,U2764,Dealer,Sell,33.95,33.32,1131.21,25,Low,AES,0,Slice_C,Success
TXN8765,2025-02-14 10:40:38,U2765,Authority,N/A,0.0,0.0,0.0,17,Low,AES,0,Slice_C,Success
TXN4849,2025-02-14 10:25:53,U5797,Dealer,Sell,67.91,33.17,2252.57,27,Low,AES,0,Slice_A,Pending
TXN5958,2025-02-14 10:37:00,U4342,Supplier,Buy,91.09,39.9,3634.49,7,Medium,AES,1,Slice_A,Success
TXN6575,2025-02-14 10:56:15,U4550,Authority,N/A,0.0,0.0,0.0,18,High,TDKE,1,Slice_C,Pending
TXN5783,2025-02-14 10:14:21,U5905,Supplier,Buy,68.97,38.95,2686.38,20,High,TDKE,1,Slice_A,Success
TXN1048,2025-02-14 10:58:02,U7783,Dealer,Buy,43.45,33.35,1449.06,30,Low,AES,0,Slice_B,Success
TXN3933,2025-02-14 10:54:13,U6634,Supplier,Buy,93.44,36.77,3435.79,22,Low,AES,0,Slice_B,Failed
TXN9117,2025-02-14 10:02:56,U5337,Supplier,Sell,59.62,37.01,2206.54,15,Medium,AES,1,Slice_C,Pending
TXN4445,2025-02-14 10:11:07,U5633,Dealer,Sell,90.3,36.39,3286.02,19,Low,RSA,0,Slice_A,Success
TXN4356,2025-02-14 10:25:13,U4260,Authority,N/A,0.0,0.0,0.0,8,Low,AES,0,Slice_A,Failed
TXN2205,2025-02-14 10:47:21,U7495,Supplier,Sell,49.65,30.27,1502.91,26,Medium,AES,1,Slice_A,Failed
TXN6443,2025-02-14 10:46:10,U9262,Supplier,Buy,33.5,39.96,1338.66,24,Medium,AES,1,Slice_C,Success
TXN1535,2025-02-14 10:54:07,U9434,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Failed
TXN6315,2025-02-14 10:33:02,U9420,Dealer,Buy,27.26,30.24,824.34,19,Medium,AES,1,Slice_A,Success
TXN1847,2025-02-14 10:25:08,U7709,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_C,Pending
TXN4362,2025-02-14 10:47:14,U2008,Supplier,Sell,56.85,39.47,2243.87,7,High,TDKE,1,Slice_B,Success
TXN6719,2025-02-14 10:47:11,U2926,Supplier,Buy,38.75,37.44,1450.8,22,High,TDKE,1,Slice_A,Failed
TXN7328,2025-02-14 10:05:07,U9098,Dealer,Buy,13.35,32.76,437.35,16,Medium,AES,1,Slice_C,Failed
TXN3214,2025-02-14 10:46:33,U4150,Authority,N/A,0.0,0.0,0.0,13,Low,AES,0,Slice_A,Failed
TXN5659,2025-02-14 10:46:18,U6330,Dealer,Sell,39.41,32.49,1280.43,23,Medium,AES,1,Slice_B,Pending
TXN8067,2025-02-14 10:05:20,U5449,Supplier,Buy,94.31,36.63,3454.58,27,Low,RSA,0,Slice_A,Success
TXN1959,2025-02-14 10:41:47,U4125,Authority,N/A,0.0,0.0,0.0,9,High,TDKE,1,Slice_B,Success
TXN5190,2025-02-14 10:07:21,U9130,Supplier,Buy,19.96,38.85,775.45,14,Low,AES,0,Slice_A,Pending
TXN1619,2025-02-14 10:40:53,U7655,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_C,Pending
TXN2251,2025-02-14 10:08:59,U3022,Supplier,Sell,99.66,35.64,3551.88,21,High,TDKE,1,Slice_C,Failed
TXN1988,2025-02-14 10:00:07,U2261,Dealer,Buy,73.86,32.19,2377.55,27,High,TDKE,1,Slice_A,Pending
TXN8450,2025-02-14 10:39:34,U7251,Supplier,Sell,66.31,33.9,2247.91,19,High,TDKE,1,Slice_A,Success
TXN9984,2025-02-14 10:49:37,U4148,Supplier,Sell,18.95,32.41,614.17,14,Medium,AES,1,Slice_A,Failed
TXN1370,2025-02-14 10:51:11,U8973,Supplier,Buy,38.24,32.0,1223.68,26,Low,AES,0,Slice_B,Failed
TXN7016,2025-02-14 10:00:30,U5429,Dealer,Buy,49.24,32.31,1590.94,9,Medium,RSA,1,Slice_B,Success
TXN2405,2025-02-14 10:01:47,U9223,Supplier,Buy,52.02,39.53,2056.35,8,High,TDKE,1,Slice_B,Failed
TXN2303,2025-02-14 10:23:52,U8545,Authority,N/A,0.0,0.0,0.0,21,Low,AES,0,Slice_B,Pending
TXN6507,2025-02-14 10:06:13,U6111,Authority,N/A,0.0,0.0,0.0,16,Low,RSA,0,Slice_A,Failed
TXN7949,2025-02-14 10:17:28,U5043,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_A,Success
TXN8928,2025-02-14 10:13:32,U3100,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_B,Failed
TXN8856,2025-02-14 10:43:54,U3811,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_C,Success
TXN1368,2025-02-14 10:10:34,U2246,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_B,Pending
TXN2742,2025-02-14 10:44:37,U4997,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_A,Pending
TXN6498,2025-02-14 10:57:24,U9038,Authority,N/A,0.0,0.0,0.0,29,High,TDKE,1,Slice_A,Success
TXN5767,2025-02-14 10:24:46,U7221,Dealer,Sell,30.44,32.19,979.86,9,Medium,AES,1,Slice_A,Success
TXN1249,2025-02-14 10:07:53,U2853,Dealer,Buy,35.35,33.02,1167.26,14,High,TDKE,1,Slice_A,Pending
TXN5068,2025-02-14 10:31:44,U8833,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Pending
TXN3262,2025-02-14 10:50:26,U3181,Supplier,Sell,12.12,36.61,443.71,18,High,TDKE,1,Slice_C,Pending
TXN8641,2025-02-14 10:27:16,U8750,Authority,N/A,0.0,0.0,0.0,23,Low,RSA,0,Slice_C,Success
TXN6759,2025-02-14 10:27:30,U8144,Authority,N/A,0.0,0.0,0.0,29,Medium,AES,1,Slice_A,Success
TXN6696,2025-02-14 10:01:03,U8337,Authority,N/A,0.0,0.0,0.0,18,Medium,RSA,1,Slice_B,Success
TXN8327,2025-02-14 10:48:14,U7600,Dealer,Buy,60.83,35.06,2132.7,6,Medium,AES,1,Slice_A,Failed
TXN5631,2025-02-14 10:34:04,U6147,Dealer,Sell,67.15,31.28,2100.45,8,High,TDKE,1,Slice_A,Pending
TXN1134,2025-02-14 10:49:59,U5619,Dealer,Buy,96.06,33.69,3236.26,23,Low,AES,0,Slice_A,Failed
TXN3265,2025-02-14 10:14:21,U2404,Supplier,Buy,29.1,34.06,991.15,7,Medium,RSA,1,Slice_C,Failed
TXN8727,2025-02-14 10:20:59,U6036,Supplier,Sell,13.57,31.14,422.57,24,Low,RSA,0,Slice_A,Success
TXN2928,2025-02-14 10:25:15,U9095,Authority,N/A,0.0,0.0,0.0,19,High,TDKE,1,Slice_A,Failed
TXN1983,2025-02-14 10:13:27,U9105,Dealer,Sell,68.25,39.36,2686.32,21,Medium,AES,1,Slice_A,Pending
TXN5938,2025-02-14 10:08:53,U4444,Supplier,Buy,75.15,33.02,2481.45,30,Low,RSA,0,Slice_C,Pending
TXN4383,2025-02-14 10:30:26,U2133,Supplier,Sell,68.23,34.97,2386.0,5,Low,AES,0,Slice_B,Failed
TXN8528,2025-02-14 10:42:48,U2072,Dealer,Sell,57.58,36.32,2091.31,13,High,TDKE,1,Slice_A,Success
TXN8984,2025-02-14 10:56:20,U5267,Authority,N/A,0.0,0.0,0.0,24,Medium,AES,1,Slice_B,Pending
TXN4785,2025-02-14 10:30:08,U4356,Supplier,Sell,48.5,30.52,1480.22,14,Low,RSA,0,Slice_C,Pending
TXN2912,2025-02-14 10:08:09,U9823,Authority,N/A,0.0,0.0,0.0,7,Medium,AES,1,Slice_C,Success
TXN9024,2025-02-14 10:48:56,U8217,Authority,N/A,0.0,0.0,0.0,12,Medium,RSA,1,Slice_B,Pending
TXN7842,2025-02-14 10:29:54,U9484,Authority,N/A,0.0,0.0,0.0,14,Medium,AES,1,Slice_B,Success
TXN4970,2025-02-14 10:43:50,U2676,Authority,N/A,0.0,0.0,0.0,21,Low,AES,0,Slice_B,Pending
TXN9118,2025-02-14 10:22:19,U5667,Dealer,Buy,81.2,32.77,2660.92,29,Low,RSA,0,Slice_B,Failed
TXN8179,2025-02-14 10:40:46,U8483,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_C,Pending
TXN1999,2025-02-14 10:32:30,U8241,Authority,N/A,0.0,0.0,0.0,6,Medium,RSA,1,Slice_B,Success
TXN1439,2025-02-14 10:01:20,U2167,Supplier,Buy,19.35,39.28,760.07,8,High,TDKE,1,Slice_B,Success
TXN6758,2025-02-14 10:40:07,U3873,Dealer,Buy,61.72,35.54,2193.53,17,Medium,AES,1,Slice_B,Success
TXN7008,2025-02-14 10:24:59,U6602,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_B,Success
TXN9160,2025-02-14 10:32:01,U5730,Authority,N/A,0.0,0.0,0.0,22,Medium,RSA,1,Slice_B,Success
TXN7611,2025-02-14 10:21:01,U3550,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_B,Pending
TXN3530,2025-02-14 10:34:29,U3215,Dealer,Buy,26.64,30.51,812.79,7,High,TDKE,1,Slice_B,Pending
TXN7648,2025-02-14 10:02:51,U8497,Dealer,Sell,40.64,37.14,1509.37,26,High,TDKE,1,Slice_C,Pending
TXN9413,2025-02-14 10:31:29,U7871,Dealer,Sell,50.63,32.32,1636.36,10,Medium,AES,1,Slice_A,Failed
TXN4909,2025-02-14 10:10:58,U2920,Authority,N/A,0.0,0.0,0.0,23,Medium,RSA,1,Slice_C,Failed
TXN4196,2025-02-14 10:53:52,U3938,Dealer,Sell,75.92,34.22,2597.98,16,High,TDKE,1,Slice_B,Failed
TXN7361,2025-02-14 10:42:53,U2859,Authority,N/A,0.0,0.0,0.0,28,Medium,RSA,1,Slice_B,Failed
TXN6754,2025-02-14 10:08:38,U4562,Supplier,Sell,62.23,32.64,2031.19,8,Low,AES,0,Slice_A,Failed
TXN3795,2025-02-14 10:02:15,U9810,Authority,N/A,0.0,0.0,0.0,17,Medium,RSA,1,Slice_C,Success
TXN5873,2025-02-14 10:03:59,U7748,Dealer,Buy,95.1,30.97,2945.25,16,High,TDKE,1,Slice_C,Pending
TXN6161,2025-02-14 10:08:30,U7165,Supplier,Buy,90.15,34.08,3072.31,15,Low,RSA,0,Slice_B,Success
TXN2320,2025-02-14 10:18:28,U4470,Supplier,Buy,26.15,34.95,913.94,6,Medium,AES,1,Slice_A,Failed
TXN1741,2025-02-14 10:31:05,U8494,Dealer,Buy,22.91,34.67,794.29,24,Low,RSA,0,Slice_C,Failed
TXN4153,2025-02-14 10:50:05,U7557,Supplier,Sell,24.8,37.28,924.54,6,High,TDKE,1,Slice_B,Pending
TXN8719,2025-02-14 10:45:34,U9680,Supplier,Buy,91.5,37.63,3443.15,21,High,TDKE,1,Slice_A,Success
TXN2044,2025-02-14 10:55:03,U4385,Dealer,Sell,25.49,39.34,1002.78,9,High,TDKE,1,Slice_C,Success
TXN6965,2025-02-14 10:11:13,U3423,Dealer,Sell,54.44,30.44,1657.15,14,Low,AES,0,Slice_B,Failed
TXN4967,2025-02-14 10:42:57,U4065,Supplier,Sell,59.52,36.09,2148.08,22,Medium,RSA,1,Slice_A,Pending
TXN2796,2025-02-14 10:48:40,U3774,Supplier,Buy,45.64,37.44,1708.76,15,Low,RSA,0,Slice_A,Pending
TXN5057,2025-02-14 10:13:24,U8681,Dealer,Buy,20.87,38.84,810.59,26,Medium,AES,1,Slice_C,Pending
TXN1570,2025-02-14 10:21:17,U8759,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_A,Success
TXN8000,2025-02-14 10:45:11,U7008,Supplier,Sell,17.43,37.48,653.28,29,Medium,AES,1,Slice_B,Pending
TXN1542,2025-02-14 10:11:23,U7790,Supplier,Buy,39.71,32.06,1273.1,18,High,TDKE,1,Slice_A,Pending
TXN4061,2025-02-14 10:51:24,U5492,Supplier,Sell,79.45,39.82,3163.7,30,Medium,AES,1,Slice_B,Failed
TXN6853,2025-02-14 10:59:33,U2415,Dealer,Buy,92.03,33.2,3055.4,17,Low,AES,0,Slice_A,Success
TXN7623,2025-02-14 10:33:07,U2167,Dealer,Buy,83.28,35.09,2922.3,8,High,TDKE,1,Slice_B,Failed
TXN3807,2025-02-14 10:46:31,U8440,Dealer,Buy,46.49,32.91,1529.99,9,High,TDKE,1,Slice_A,Failed
TXN3327,2025-02-14 10:23:46,U5042,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_C,Pending
TXN6412,2025-02-14 10:53:58,U8838,Supplier,Buy,54.1,33.74,1825.33,20,High,TDKE,1,Slice_A,Failed
TXN5232,2025-02-14 10:58:54,U6964,Authority,N/A,0.0,0.0,0.0,21,High,TDKE,1,Slice_B,Pending
TXN1230,2025-02-14 10:34:06,U4543,Dealer,Sell,14.29,32.01,457.42,30,High,TDKE,1,Slice_B,Failed
TXN4574,2025-02-14 10:26:47,U2841,Supplier,Buy,86.67,34.15,2959.78,17,Medium,AES,1,Slice_C,Success
TXN8886,2025-02-14 10:40:11,U7049,Supplier,Sell,31.47,30.25,951.97,10,High,TDKE,1,Slice_B,Pending
TXN1221,2025-02-14 10:42:02,U4304,Authority,N/A,0.0,0.0,0.0,18,Low,AES,0,Slice_B,Pending
TXN1093,2025-02-14 10:42:14,U3545,Authority,N/A,0.0,0.0,0.0,6,High,TDKE,1,Slice_A,Pending
TXN2425,2025-02-14 10:18:04,U3326,Authority,N/A,0.0,0.0,0.0,8,High,TDKE,1,Slice_B,Pending
TXN8365,2025-02-14 10:56:15,U3892,Supplier,Buy,62.09,36.31,2254.49,26,Medium,RSA,1,Slice_C,Pending
TXN5260,2025-02-14 10:10:46,U9171,Supplier,Buy,64.97,37.29,2422.73,29,High,TDKE,1,Slice_B,Failed
TXN9368,2025-02-14 10:14:37,U3315,Supplier,Buy,71.11,31.74,2257.03,21,High,TDKE,1,Slice_C,Pending
TXN9230,2025-02-14 10:07:09,U7823,Dealer,Buy,63.06,35.06,2210.88,29,High,TDKE,1,Slice_C,Failed
TXN2022,2025-02-14 10:17:56,U1318,Authority,N/A,0.0,0.0,0.0,11,High,TDKE,1,Slice_B,Failed
TXN3899,2025-02-14 10:29:52,U3401,Supplier,Sell,39.64,31.27,1239.54,20,Medium,RSA,1,Slice_A,Pending
TXN9004,2025-02-14 10:15:52,U3193,Authority,N/A,0.0,0.0,0.0,27,Low,RSA,0,Slice_A,Success
TXN3419,2025-02-14 10:06:57,U6167,Supplier,Buy,23.14,30.5,705.77,8,Medium,AES,1,Slice_A,Failed
TXN8251,2025-02-14 10:17:18,U6922,Dealer,Buy,73.42,33.95,2492.61,27,High,TDKE,1,Slice_B,Success
TXN9956,2025-02-14 10:27:14,U3842,Supplier,Sell,89.09,32.25,2873.15,23,Medium,RSA,1,Slice_C,Success
TXN6587,2025-02-14 10:56:31,U8606,Supplier,Buy,67.73,34.06,2306.88,28,Medium,RSA,1,Slice_A,Failed
TXN2531,2025-02-14 10:34:57,U2404,Dealer,Buy,69.25,34.53,2391.2,11,Low,AES,0,Slice_C,Failed
TXN2429,2025-02-14 10:36:40,U5310,Supplier,Sell,93.38,38.6,3604.47,29,Medium,AES,1,Slice_B,Failed
TXN9332,2025-02-14 10:23:13,U2037,Supplier,Sell,89.4,38.7,3459.78,25,Medium,RSA,1,Slice_C,Failed
TXN2232,2025-02-14 10:40:45,U7211,Supplier,Sell,46.54,37.41,1741.06,9,High,TDKE,1,Slice_B,Pending
TXN6019,2025-02-14 10:39:03,U6692,Authority,N/A,0.0,0.0,0.0,8,Medium,AES,1,Slice_B,Failed
TXN1074,2025-02-14 10:50:22,U5406,Dealer,Sell,97.65,32.97,3219.52,8,Medium,AES,1,Slice_B,Success
TXN2960,2025-02-14 10:33:57,U8666,Supplier,Sell,73.74,32.73,2413.51,10,High,TDKE,1,Slice_A,Success
TXN5940,2025-02-14 10:08:57,U2764,Authority,N/A,0.0,0.0,0.0,30,Low,RSA,0,Slice_A,Failed
TXN2517,2025-02-14 10:45:36,U1462,Dealer,Sell,49.94,31.04,1550.14,15,High,TDKE,1,Slice_A,Failed
TXN3894,2025-02-14 10:40:20,U6985,Authority,N/A,0.0,0.0,0.0,12,Low,RSA,0,Slice_A,Failed
TXN4371,2025-02-14 10:16:03,U3757,Supplier,Buy,12.2,33.14,404.31,28,Medium,AES,1,Slice_A,Pending
TXN7987,2025-02-14 10:49:57,U4305,Authority,N/A,0.0,0.0,0.0,27,Medium,AES,1,Slice_A,Failed
TXN8200,2025-02-14 10:05:18,U2056,Supplier,Buy,93.68,31.96,2994.01,16,Medium,RSA,1,Slice_C,Success
TXN6873,2025-02-14 10:59:30,U5267,Dealer,Buy,94.31,36.34,3427.23,10,Medium,RSA,1,Slice_A,Pending
TXN7720,2025-02-14 10:37:10,U3305,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_A,Pending
TXN9837,2025-02-14 10:09:04,U5173,Supplier,Buy,25.64,35.12,900.48,14,Medium,RSA,1,Slice_A,Failed
TXN7842,2025-02-14 10:39:06,U2638,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Failed
TXN3883,2025-02-14 10:25:12,U5806,Authority,N/A,0.0,0.0,0.0,24,High,TDKE,1,Slice_A,Pending
TXN6279,2025-02-14 10:16:59,U7852,Supplier,Buy,28.03,39.21,1099.06,18,High,TDKE,1,Slice_A,Pending
TXN8634,2025-02-14 10:47:15,U5764,Supplier,Buy,48.8,34.29,1673.35,5,Medium,RSA,1,Slice_A,Success
TXN8416,2025-02-14 10:46:33,U1325,Supplier,Buy,44.43,30.78,1367.56,20,Low,RSA,0,Slice_B,Success
TXN7842,2025-02-14 10:41:20,U7141,Dealer,Buy,25.67,34.53,886.39,21,Low,RSA,0,Slice_A,Failed
